removed_task,removed_path,removed_label,kept_task,kept_path,kept_label,hamming
T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/3551.jpg,Glaucoma,T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/2848.jpg,Glaucoma,4
T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/3613.jpg,Glaucoma,T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/non_glaucoma/image/1236.jpg,Normal,4
T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/3624.jpg,Glaucoma,T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/non_glaucoma/image/3740.jpg,Normal,4
T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/3642.jpg,Glaucoma,T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/0191.jpg,Glaucoma,4
T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/3707.jpg,Glaucoma,T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/2560.jpg,Glaucoma,4
T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/3721.jpg,Glaucoma,T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/3436.jpg,Glaucoma,4
T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/3725.jpg,Glaucoma,T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/2961.jpg,Glaucoma,4
T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/3732.jpg,Glaucoma,T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/0939.jpg,Glaucoma,2
T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/3769.jpg,Glaucoma,T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/2961.jpg,Glaucoma,4
T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/3774.jpg,Glaucoma,T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/0770.jpg,Glaucoma,2
T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/3818.jpg,Glaucoma,T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/train_images/train_images/7356dd08b0ae.png,Moderate DR,4
T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/3836.jpg,Glaucoma,T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/0047.jpg,Glaucoma,4
T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/3883.jpg,Glaucoma,T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/2321.jpg,Glaucoma,2
T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/3887.jpg,Glaucoma,T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/2989.jpg,Glaucoma,4
T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/3897.jpg,Glaucoma,T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/0770.jpg,Glaucoma,2
T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/3949.jpg,Glaucoma,T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/2486.jpg,Glaucoma,4
T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/3950.jpg,Glaucoma,T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/1253.jpg,Glaucoma,4
T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/3952.jpg,Glaucoma,T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/0030.jpg,Glaucoma,4
T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/3959.jpg,Glaucoma,T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/0177.jpg,Glaucoma,4
T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/3998.jpg,Glaucoma,T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/non_glaucoma/image/0642.jpg,Normal,4
T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/4017.jpg,Glaucoma,T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/3350.jpg,Glaucoma,4
T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/4066.jpg,Glaucoma,T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/test_images/test_images/e5197d77ec68.png,No DR,4
T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/4081.jpg,Glaucoma,T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/3517.jpg,Glaucoma,4
T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/4084.jpg,Glaucoma,T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/2156.jpg,Glaucoma,4
T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/4093.jpg,Glaucoma,T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/1335.jpg,Glaucoma,4
T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/4108.jpg,Glaucoma,T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/3991.jpg,Glaucoma,4
T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/4126.jpg,Glaucoma,T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/2049.jpg,Glaucoma,4
T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/4137.jpg,Glaucoma,T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/2695.jpg,Glaucoma,4
T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/4139.jpg,Glaucoma,T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/3916.jpg,Glaucoma,4
T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/4144.jpg,Glaucoma,T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/0922.jpg,Glaucoma,2
T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/4235.jpg,Glaucoma,T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/train_images/train_images/7356dd08b0ae.png,Moderate DR,4
T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/4259.jpg,Glaucoma,T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/non_glaucoma/image/1614.jpg,Normal,4
T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/4280.jpg,Glaucoma,T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/0578.jpg,Glaucoma,2
T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/4340.jpg,Glaucoma,T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/1069.jpg,Glaucoma,4
T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/4351.jpg,Glaucoma,T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/3801.jpg,Glaucoma,4
T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/4353.jpg,Glaucoma,T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/1417.jpg,Glaucoma,4
T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/4369.jpg,Glaucoma,T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/non_glaucoma/image/4535.jpg,Normal,4
T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/4396.jpg,Glaucoma,T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/3691.jpg,Glaucoma,4
T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/4415.jpg,Glaucoma,T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/0770.jpg,Glaucoma,4
T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/4429.jpg,Glaucoma,T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/2321.jpg,Glaucoma,4
T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/4439.jpg,Glaucoma,T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/train_images/train_images/c56e65f74187.png,Mild DR,2
T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/4445.jpg,Glaucoma,T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/non_glaucoma/image/0322.jpg,Normal,4
T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/4448.jpg,Glaucoma,T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/2049.jpg,Glaucoma,4
T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/4473.jpg,Glaucoma,T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/non_glaucoma/image/2664.jpg,Normal,4
T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/4488.jpg,Glaucoma,T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/1787.jpg,Glaucoma,4
T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/4489.jpg,Glaucoma,T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/non_glaucoma/image/0704.jpg,Normal,4
T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/4494.jpg,Glaucoma,T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/1408.jpg,Glaucoma,4
T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/4512.jpg,Glaucoma,T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/non_glaucoma/image/0980.jpg,Normal,4
T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/4522.jpg,Glaucoma,T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/non_glaucoma/image/3015.jpg,Normal,4
T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/4552.jpg,Glaucoma,T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/0257.jpg,Glaucoma,4
T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/4563.jpg,Glaucoma,T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/3364.jpg,Glaucoma,4
T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/4584.jpg,Glaucoma,T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/2051.jpg,Glaucoma,4
T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/4599.jpg,Glaucoma,T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/1380.jpg,Glaucoma,2
T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/4608.jpg,Glaucoma,T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/2798.jpg,Glaucoma,4
T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/4624.jpg,Glaucoma,T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/1030.jpg,Glaucoma,4
T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/4669.jpg,Glaucoma,T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/4180.jpg,Glaucoma,4
T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/4677.jpg,Glaucoma,T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/3581.jpg,Glaucoma,4
T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/4681.jpg,Glaucoma,T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/3650.jpg,Glaucoma,4
T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/4709.jpg,Glaucoma,T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/non_glaucoma/image/0513.jpg,Normal,4
T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/4714.jpg,Glaucoma,T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/non_glaucoma/image/0074.jpg,Normal,4
T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/4738.jpg,Glaucoma,T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/non_glaucoma/image/2071.jpg,Normal,2
T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/4744.jpg,Glaucoma,T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/2791.jpg,Glaucoma,2
T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/4745.jpg,Glaucoma,T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/2953.jpg,Glaucoma,2
T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/4775.jpg,Glaucoma,T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/1293.jpg,Glaucoma,4
T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/4803.jpg,Glaucoma,T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/3843.jpg,Glaucoma,4
T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/4814.jpg,Glaucoma,T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/2321.jpg,Glaucoma,4
T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/4816.jpg,Glaucoma,T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/0496.jpg,Glaucoma,4
T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/4825.jpg,Glaucoma,T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/1813.jpg,Glaucoma,4
T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/4833.jpg,Glaucoma,T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/0798.jpg,Glaucoma,4
T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/4839.jpg,Glaucoma,T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/2134.jpg,Glaucoma,4
T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/4841.jpg,Glaucoma,T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/2986.jpg,Glaucoma,2
T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/4853.jpg,Glaucoma,T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/1502.jpg,Glaucoma,4
T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/4874.jpg,Glaucoma,T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/1945.jpg,Glaucoma,4
T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/4914.jpg,Glaucoma,T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/non_glaucoma/image/0176.jpg,Normal,4
T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/4915.jpg,Glaucoma,T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/1254.jpg,Glaucoma,2
T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/4920.jpg,Glaucoma,T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/non_glaucoma/image/4535.jpg,Normal,4
T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/4929.jpg,Glaucoma,T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/2908.jpg,Glaucoma,2
T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/4940.jpg,Glaucoma,T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/2754.jpg,Glaucoma,4
T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/4970.jpg,Glaucoma,T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/1450.jpg,Glaucoma,4
T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/4985.jpg,Glaucoma,T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/4757.jpg,Glaucoma,4
T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/4996.jpg,Glaucoma,T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/2288.jpg,Glaucoma,2
T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/5012.jpg,Glaucoma,T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/1409.jpg,Glaucoma,4
T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/5032.jpg,Glaucoma,T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/3517.jpg,Glaucoma,4
T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/5075.jpg,Glaucoma,T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/non_glaucoma/image/2071.jpg,Normal,4
T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/5085.jpg,Glaucoma,T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/0388.jpg,Glaucoma,4
T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/5100.jpg,Glaucoma,T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/2791.jpg,Glaucoma,4
T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/5105.jpg,Glaucoma,T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/non_glaucoma/image/0839.jpg,Normal,4
T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/5107.jpg,Glaucoma,T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/0352.jpg,Glaucoma,4
T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/5119.jpg,Glaucoma,T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/5004.jpg,Glaucoma,4
T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/5120.jpg,Glaucoma,T3_LAG,/kaggle/input/datasets/rayeedaabir/lag-database-part1-uk/LAG_database_part1_UK/suspicious_glaucoma/image/0111.jpg,Glaucoma,4
